COP;Cycle;Step;mA;ET;TT;Brut;Volts;Date
C;01;02; 100;  3500;  3500;1095;1.369;Tue Feb 28 07:00:18 2017
C;01;02; 100;  3510;  3510;1094;1.368;Tue Feb 28 07:00:28 2017
C;01;02; 100;  3520;  3520;1096;1.371;Tue Feb 28 07:00:38 2017
C;01;02; 100;  3530;  3530;1098;1.373;Tue Feb 28 07:00:48 2017
C;01;02; 100;  3540;  3540;1094;1.368;Tue Feb 28 07:00:58 2017
C;01;02; 100;  3550;  3550;1095;1.369;Tue Feb 28 07:01:08 2017
C;01;02; 100;  3560;  3560;1096;1.371;Tue Feb 28 07:01:18 2017
C;01;02; 100;  3570;  3570;1096;1.371;Tue Feb 28 07:01:28 2017
C;01;02; 100;  3590;  3590;1095;1.369;Tue Feb 28 07:01:48 2017
C;01;02; 100;  3600;  3600;1097;1.372;Tue Feb 28 07:01:58 2017
C;01;02; 100;  3610;  3610;1094;1.368;Tue Feb 28 07:02:08 2017
C;01;02; 100;  3620;  3620;1096;1.371;Tue Feb 28 07:02:18 2017
C;01;02; 100;  3630;  3630;1097;1.372;Tue Feb 28 07:02:28 2017
C;01;02; 100;  3640;  3640;1096;1.371;Tue Feb 28 07:02:38 2017
C;01;02; 100;  3650;  3650;1097;1.372;Tue Feb 28 07:02:48 2017
C;01;02; 100;  3660;  3660;1096;1.371;Tue Feb 28 07:02:58 2017
C;01;02; 100;  3670;  3670;1099;1.374;Tue Feb 28 07:03:08 2017
C;01;02; 100;  3680;  3680;1098;1.373;Tue Feb 28 07:03:18 2017
C;01;02; 100;  3690;  3690;1099;1.374;Tue Feb 28 07:03:28 2017
C;01;02; 100;  3710;  3710;1098;1.373;Tue Feb 28 07:03:48 2017
C;01;02; 100;  3720;  3720;1097;1.372;Tue Feb 28 07:03:58 2017
C;01;02; 100;  3730;  3730;1099;1.374;Tue Feb 28 07:04:08 2017
C;01;02; 100;  3740;  3740;1099;1.374;Tue Feb 28 07:04:18 2017
C;01;02; 100;  3750;  3750;1095;1.369;Tue Feb 28 07:04:28 2017
C;01;02; 100;  3760;  3760;1096;1.371;Tue Feb 28 07:04:38 2017
C;01;02; 100;  3770;  3770;1097;1.372;Tue Feb 28 07:04:48 2017
C;01;02; 100;  3780;  3780;1100;1.376;Tue Feb 28 07:04:58 2017
C;01;02; 100;  3790;  3790;1095;1.369;Tue Feb 28 07:05:08 2017
C;01;02; 100;  3800;  3800;336;0.424;Tue Feb 28 07:05:18 2017
C;01;02; 100;  3810;  3810;274;0.347;Tue Feb 28 07:05:28 2017
C;01;02; 100;  3830;  3830;1066;1.333;Tue Feb 28 07:05:48 2017
C;01;02; 100;  3840;  3840;1074;1.343;Tue Feb 28 07:05:58 2017
C;01;03; 400;  3850;  3850;1174;1.468;Tue Feb 28 07:06:08 2017
C;01;03; 400;  3860;  3860;1179;1.474;Tue Feb 28 07:06:18 2017
C;01;03; 400;  3870;  3870;1179;1.474;Tue Feb 28 07:06:28 2017
C;01;03; 400;  3880;  3880;1184;1.480;Tue Feb 28 07:06:38 2017
C;01;03; 400;  3890;  3890;1186;1.483;Tue Feb 28 07:06:48 2017
C;01;03; 400;  3900;  3900;1190;1.488;Tue Feb 28 07:06:58 2017
C;01;03; 400;  3910;  3910;1189;1.486;Tue Feb 28 07:07:08 2017
C;01;03; 400;  3920;  3920;1190;1.488;Tue Feb 28 07:07:18 2017
C;01;03; 400;  3930;  3930;1190;1.488;Tue Feb 28 07:07:28 2017
C;01;03; 400;  3950;  3950;1194;1.493;Tue Feb 28 07:07:48 2017
C;01;03; 400;  3960;  3960;1192;1.490;Tue Feb 28 07:07:58 2017
C;01;03; 400;  3970;  3970;1192;1.490;Tue Feb 28 07:08:08 2017
C;01;03; 400;  3980;  3980;1193;1.491;Tue Feb 28 07:08:18 2017
C;01;03; 400;  3990;  3990;1192;1.490;Tue Feb 28 07:08:28 2017
C;01;03; 400;  4000;  4000;1192;1.490;Tue Feb 28 07:08:38 2017
C;01;03; 400;  4010;  4010;1195;1.494;Tue Feb 28 07:08:48 2017
C;01;03; 400;  4020;  4020;1195;1.494;Tue Feb 28 07:08:58 2017
C;01;03; 400;  4030;  4030;1195;1.494;Tue Feb 28 07:09:08 2017
C;01;03; 400;  4040;  4040;1198;1.498;Tue Feb 28 07:09:18 2017
C;01;03; 400;  4050;  4050;1197;1.496;Tue Feb 28 07:09:28 2017
C;01;03; 400;  4070;  4070;1197;1.496;Tue Feb 28 07:09:48 2017
C;01;03; 400;  4080;  4080;1196;1.495;Tue Feb 28 07:09:58 2017
C;01;03; 400;  4090;  4090;1196;1.495;Tue Feb 28 07:10:08 2017
C;01;03; 400;  4100;  4100;1200;1.500;Tue Feb 28 07:10:18 2017
C;01;03; 400;  4110;  4110;1198;1.498;Tue Feb 28 07:10:28 2017
C;01;03; 400;  4120;  4120;1198;1.498;Tue Feb 28 07:10:38 2017
C;01;03; 400;  4130;  4130;1199;1.499;Tue Feb 28 07:10:48 2017
C;01;03; 400;  4140;  4140;1198;1.498;Tue Feb 28 07:10:58 2017
C;01;04;   0;  4150;  4150;1086;1.358;Tue Feb 28 07:11:08 2017
C;01;04;   0;  4160;  4160;1085;1.357;Tue Feb 28 07:11:18 2017
C;01;04;   0;  4170;  4170;1083;1.354;Tue Feb 28 07:11:28 2017
C;01;04;   0;  4180;  4180;1081;1.352;Tue Feb 28 07:11:38 2017
C;01;04;   0;  4190;  4190;1080;1.351;Tue Feb 28 07:11:48 2017
C;01;04;   0;  4200;  4200;1079;1.349;Tue Feb 28 07:11:58 2017
C;01;05; 400;  4210;  4210;1191;1.489;Tue Feb 28 07:12:08 2017
C;01;05; 400;  4220;  4220;1192;1.490;Tue Feb 28 07:12:18 2017
C;01;05; 400;  4230;  4230;1195;1.494;Tue Feb 28 07:12:28 2017
C;01;05; 400;  4240;  4240;1195;1.494;Tue Feb 28 07:12:38 2017
C;01;05; 400;  4250;  4250;1197;1.496;Tue Feb 28 07:12:48 2017
C;01;05; 400;  4260;  4260;1198;1.498;Tue Feb 28 07:12:58 2017
C;01;05; 400;  4270;  4270;1201;1.501;Tue Feb 28 07:13:08 2017
C;01;05; 400;  4280;  4280;1198;1.498;Tue Feb 28 07:13:18 2017
C;01;05; 400;  4290;  4290;1197;1.496;Tue Feb 28 07:13:28 2017
C;01;05; 400;  4300;  4300;1197;1.496;Tue Feb 28 07:13:38 2017
C;01;05; 400;  4310;  4310;1199;1.499;Tue Feb 28 07:13:48 2017
C;01;05; 400;  4320;  4320;1199;1.499;Tue Feb 28 07:13:58 2017
C;01;05; 400;  4330;  4330;1201;1.501;Tue Feb 28 07:14:08 2017
C;01;05; 400;  4340;  4340;1200;1.500;Tue Feb 28 07:14:18 2017
C;01;05; 400;  4350;  4350;1198;1.498;Tue Feb 28 07:14:28 2017
C;01;05; 400;  4360;  4360;1203;1.504;Tue Feb 28 07:14:38 2017
C;01;05; 400;  4370;  4370;1199;1.499;Tue Feb 28 07:14:48 2017
C;01;05; 400;  4380;  4380;1202;1.503;Tue Feb 28 07:14:58 2017
C;01;05; 400;  4390;  4390;1202;1.503;Tue Feb 28 07:15:08 2017
C;01;05; 400;  4400;  4400;1200;1.500;Tue Feb 28 07:15:18 2017
C;01;05; 400;  4410;  4410;1203;1.504;Tue Feb 28 07:15:28 2017
C;01;05; 400;  4420;  4420;1200;1.500;Tue Feb 28 07:15:38 2017
C;01;05; 400;  4430;  4430;1203;1.504;Tue Feb 28 07:15:48 2017
C;01;05; 400;  4440;  4440;1202;1.503;Tue Feb 28 07:15:58 2017
C;01;05; 400;  4450;  4450;1201;1.501;Tue Feb 28 07:16:08 2017
C;01;05; 400;  4460;  4460;1202;1.503;Tue Feb 28 07:16:18 2017
C;01;05; 400;  4470;  4470;1202;1.503;Tue Feb 28 07:16:28 2017
C;01;05; 400;  4480;  4480;1202;1.503;Tue Feb 28 07:16:38 2017
C;01;05; 400;  4490;  4490;1201;1.501;Tue Feb 28 07:16:48 2017
C;01;05; 400;  4500;  4500;1202;1.503;Tue Feb 28 07:16:58 2017
C;01;06;   0;  4510;  4510;1095;1.369;Tue Feb 28 07:17:08 2017
C;01;06;   0;  4520;  4520;1092;1.366;Tue Feb 28 07:17:18 2017
C;01;06;   0;  4530;  4530;1090;1.363;Tue Feb 28 07:17:28 2017
C;01;06;   0;  4540;  4540;1089;1.362;Tue Feb 28 07:17:38 2017
C;01;06;   0;  4550;  4550;1089;1.362;Tue Feb 28 07:17:48 2017
C;01;06;   0;  4560;  4560;1088;1.361;Tue Feb 28 07:17:58 2017
C;01;07; 400;  4570;  4570;1195;1.494;Tue Feb 28 07:18:08 2017
C;01;07; 400;  4580;  4580;1199;1.499;Tue Feb 28 07:18:18 2017
C;01;07; 400;  4590;  4590;1198;1.498;Tue Feb 28 07:18:28 2017
C;01;07; 400;  4600;  4600;1200;1.500;Tue Feb 28 07:18:38 2017
C;01;07; 400;  4610;  4610;1202;1.503;Tue Feb 28 07:18:48 2017
C;01;07; 400;  4620;  4620;1204;1.505;Tue Feb 28 07:18:58 2017
C;01;07; 400;  4630;  4630;1201;1.501;Tue Feb 28 07:19:08 2017
C;01;07; 400;  4640;  4640;1202;1.503;Tue Feb 28 07:19:18 2017
C;01;07; 400;  4650;  4650;1205;1.506;Tue Feb 28 07:19:28 2017
C;01;07; 400;  4660;  4660;1205;1.506;Tue Feb 28 07:19:38 2017
C;01;07; 400;  4670;  4670;1205;1.506;Tue Feb 28 07:19:48 2017
C;01;07; 400;  4680;  4680;1205;1.506;Tue Feb 28 07:19:58 2017
C;01;07; 400;  4690;  4690;1204;1.505;Tue Feb 28 07:20:08 2017
C;01;07; 400;  4700;  4700;1208;1.510;Tue Feb 28 07:20:18 2017
C;01;07; 400;  4710;  4710;1205;1.506;Tue Feb 28 07:20:28 2017
C;01;07; 400;  4720;  4720;1205;1.506;Tue Feb 28 07:20:38 2017
C;01;07; 400;  4730;  4730;1207;1.509;Tue Feb 28 07:20:48 2017
C;01;07; 400;  4740;  4740;1205;1.506;Tue Feb 28 07:20:58 2017
C;01;07; 400;  4750;  4750;1205;1.506;Tue Feb 28 07:21:08 2017
C;01;07; 400;  4760;  4760;1206;1.508;Tue Feb 28 07:21:18 2017
C;01;07; 400;  4770;  4770;1207;1.509;Tue Feb 28 07:21:28 2017
C;01;07; 400;  4780;  4780;1207;1.509;Tue Feb 28 07:21:38 2017
C;01;07; 400;  4790;  4790;1206;1.508;Tue Feb 28 07:21:48 2017
C;01;07; 400;  4800;  4800;1208;1.510;Tue Feb 28 07:21:58 2017
C;01;07; 400;  4810;  4810;1207;1.509;Tue Feb 28 07:22:08 2017
C;01;07; 400;  4820;  4820;1210;1.513;Tue Feb 28 07:22:18 2017
C;01;07; 400;  4830;  4830;1207;1.509;Tue Feb 28 07:22:28 2017
C;01;07; 400;  4840;  4840;1206;1.508;Tue Feb 28 07:22:38 2017
C;01;07; 400;  4850;  4850;1208;1.510;Tue Feb 28 07:22:48 2017
C;01;07; 400;  4860;  4860;1209;1.511;Tue Feb 28 07:22:58 2017
C;01;08;   0;  4870;  4870;1102;1.378;Tue Feb 28 07:23:08 2017
C;01;08;   0;  4880;  4880;1100;1.376;Tue Feb 28 07:23:18 2017
C;01;08;   0;  4890;  4890;1098;1.373;Tue Feb 28 07:23:28 2017
C;01;08;   0;  4900;  4900;1097;1.372;Tue Feb 28 07:23:38 2017
C;01;08;   0;  4910;  4910;1096;1.371;Tue Feb 28 07:23:48 2017
C;01;08;   0;  4920;  4920;1094;1.368;Tue Feb 28 07:23:58 2017
C;01;09; 400;  4930;  4930;1202;1.503;Tue Feb 28 07:24:08 2017
C;01;09; 400;  4940;  4940;1204;1.505;Tue Feb 28 07:24:18 2017
C;01;09; 400;  4950;  4950;1204;1.505;Tue Feb 28 07:24:28 2017
C;01;09; 400;  4960;  4960;1206;1.508;Tue Feb 28 07:24:38 2017
C;01;09; 400;  4970;  4970;1206;1.508;Tue Feb 28 07:24:48 2017
C;01;09; 400;  4980;  4980;1207;1.509;Tue Feb 28 07:24:58 2017
C;01;09; 400;  4990;  4990;1206;1.508;Tue Feb 28 07:25:08 2017
C;01;09; 400;  5000;  5000;1210;1.513;Tue Feb 28 07:25:18 2017
C;01;09; 400;  5010;  5010;1208;1.510;Tue Feb 28 07:25:28 2017
C;01;09; 400;  5020;  5020;1206;1.508;Tue Feb 28 07:25:38 2017
C;01;09; 400;  5030;  5030;1209;1.511;Tue Feb 28 07:25:48 2017
C;01;09; 400;  5040;  5040;1208;1.510;Tue Feb 28 07:25:58 2017
C;01;09; 400;  5050;  5050;1209;1.511;Tue Feb 28 07:26:08 2017
C;01;09; 400;  5060;  5060;1207;1.509;Tue Feb 28 07:26:18 2017
C;01;09; 400;  5080;  5080;1208;1.510;Tue Feb 28 07:26:38 2017
C;01;09; 400;  5090;  5090;1212;1.515;Tue Feb 28 07:26:48 2017
C;01;09; 400;  5100;  5100;1211;1.514;Tue Feb 28 07:26:58 2017
C;01;09; 400;  5110;  5110;1209;1.511;Tue Feb 28 07:27:08 2017
C;01;09; 400;  5120;  5120;1209;1.511;Tue Feb 28 07:27:18 2017
C;01;09; 400;  5130;  5130;1211;1.514;Tue Feb 28 07:27:28 2017
C;01;09; 400;  5140;  5140;1212;1.515;Tue Feb 28 07:27:38 2017
C;01;09; 400;  5150;  5150;1209;1.511;Tue Feb 28 07:27:48 2017
C;01;09; 400;  5160;  5160;1211;1.514;Tue Feb 28 07:27:58 2017
C;01;09; 400;  5170;  5170;1211;1.514;Tue Feb 28 07:28:08 2017
C;01;09; 400;  5180;  5180;1212;1.515;Tue Feb 28 07:28:18 2017
C;01;09; 400;  5200;  5200;1212;1.515;Tue Feb 28 07:28:38 2017
C;01;09; 400;  5210;  5210;1213;1.516;Tue Feb 28 07:28:48 2017
C;01;09; 400;  5220;  5220;1213;1.516;Tue Feb 28 07:28:58 2017
C;01;10;   0;  5230;  5230;1109;1.387;Tue Feb 28 07:29:08 2017
C;01;10;   0;  5240;  5240;1107;1.384;Tue Feb 28 07:29:18 2017
C;01;10;   0;  5250;  5250;1105;1.382;Tue Feb 28 07:29:28 2017
C;01;10;   0;  5260;  5260;1104;1.381;Tue Feb 28 07:29:38 2017
C;01;10;   0;  5270;  5270;1102;1.378;Tue Feb 28 07:29:48 2017
C;01;10;   0;  5280;  5280;1101;1.377;Tue Feb 28 07:29:58 2017
C;01;11; 400;  5290;  5290;1208;1.510;Tue Feb 28 07:30:08 2017
C;01;11; 400;  5300;  5300;1207;1.509;Tue Feb 28 07:30:18 2017
C;01;11; 400;  5320;  5320;1211;1.514;Tue Feb 28 07:30:38 2017
C;01;11; 400;  5330;  5330;1209;1.511;Tue Feb 28 07:30:48 2017
C;01;11; 400;  5340;  5340;1211;1.514;Tue Feb 28 07:30:58 2017
C;01;11; 400;  5350;  5350;1210;1.513;Tue Feb 28 07:31:08 2017
C;01;11; 400;  5360;  5360;1212;1.515;Tue Feb 28 07:31:18 2017
C;01;11; 400;  5370;  5370;1212;1.515;Tue Feb 28 07:31:28 2017
C;01;11; 400;  5380;  5380;1212;1.515;Tue Feb 28 07:31:38 2017
C;01;11; 400;  5390;  5390;1211;1.514;Tue Feb 28 07:31:48 2017
C;01;11; 400;  5400;  5400;1212;1.515;Tue Feb 28 07:31:58 2017
C;01;11; 400;  5410;  5410;1215;1.519;Tue Feb 28 07:32:08 2017
C;01;11; 400;  5420;  5420;1216;1.520;Tue Feb 28 07:32:18 2017
C;01;11; 400;  5440;  5440;1213;1.516;Tue Feb 28 07:32:38 2017
C;01;11; 400;  5450;  5450;1214;1.518;Tue Feb 28 07:32:48 2017
C;01;11; 400;  5460;  5460;1214;1.518;Tue Feb 28 07:32:58 2017
C;01;11; 400;  5470;  5470;1214;1.518;Tue Feb 28 07:33:08 2017
C;01;11; 400;  5480;  5480;1214;1.518;Tue Feb 28 07:33:18 2017
C;01;11; 400;  5490;  5490;1214;1.518;Tue Feb 28 07:33:28 2017
C;01;11; 400;  5500;  5500;1213;1.516;Tue Feb 28 07:33:38 2017
C;01;11; 400;  5510;  5510;1215;1.519;Tue Feb 28 07:33:48 2017
C;01;11; 400;  5520;  5520;1215;1.519;Tue Feb 28 07:33:58 2017
C;01;11; 400;  5530;  5530;1213;1.516;Tue Feb 28 07:34:08 2017
C;01;11; 400;  5540;  5540;1215;1.519;Tue Feb 28 07:34:18 2017
C;01;11; 400;  5560;  5560;1214;1.518;Tue Feb 28 07:34:38 2017
C;01;11; 400;  5570;  5570;1215;1.519;Tue Feb 28 07:34:48 2017
C;01;11; 400;  5580;  5580;1215;1.519;Tue Feb 28 07:34:58 2017
C;01;12;   0;  5590;  5590;1115;1.394;Tue Feb 28 07:35:08 2017
C;01;12;   0;  5600;  5600;1113;1.392;Tue Feb 28 07:35:18 2017
C;01;12;   0;  5610;  5610;1111;1.389;Tue Feb 28 07:35:28 2017
C;01;12;   0;  5620;  5620;1110;1.388;Tue Feb 28 07:35:38 2017
C;01;12;   0;  5630;  5630;1109;1.387;Tue Feb 28 07:35:48 2017
C;01;12;   0;  5640;  5640;1107;1.384;Tue Feb 28 07:35:58 2017
C;01;13; 400;  5650;  5650;1211;1.514;Tue Feb 28 07:36:08 2017
C;01;13; 400;  5660;  5660;1212;1.515;Tue Feb 28 07:36:18 2017
C;01;13; 400;  5680;  5680;1212;1.515;Tue Feb 28 07:36:38 2017
C;01;13; 400;  5690;  5690;1215;1.519;Tue Feb 28 07:36:48 2017
C;01;13; 400;  5700;  5700;1214;1.518;Tue Feb 28 07:36:58 2017
C;01;13; 400;  5710;  5710;1215;1.519;Tue Feb 28 07:37:08 2017
C;01;13; 400;  5720;  5720;1214;1.518;Tue Feb 28 07:37:18 2017
C;01;13; 400;  5730;  5730;1214;1.518;Tue Feb 28 07:37:28 2017
C;01;13; 400;  5740;  5740;1216;1.520;Tue Feb 28 07:37:38 2017
C;01;13; 400;  5750;  5750;1216;1.520;Tue Feb 28 07:37:48 2017
C;01;13; 400;  5760;  5760;1216;1.520;Tue Feb 28 07:37:58 2017
C;01;13; 400;  5770;  5770;1219;1.524;Tue Feb 28 07:38:08 2017
C;01;13; 400;  5780;  5780;1217;1.521;Tue Feb 28 07:38:18 2017
C;01;13; 400;  5790;  5790;1215;1.519;Tue Feb 28 07:38:28 2017
C;01;13; 400;  5800;  5800;1215;1.519;Tue Feb 28 07:38:38 2017
C;01;13; 400;  5810;  5810;1215;1.519;Tue Feb 28 07:38:48 2017
C;01;13; 400;  5820;  5820;1219;1.524;Tue Feb 28 07:38:58 2017
C;01;13; 400;  5830;  5830;1217;1.521;Tue Feb 28 07:39:08 2017
C;01;13; 400;  5840;  5840;1218;1.523;Tue Feb 28 07:39:18 2017
C;01;13; 400;  5850;  5850;1216;1.520;Tue Feb 28 07:39:28 2017
C;01;13; 400;  5860;  5860;1217;1.521;Tue Feb 28 07:39:38 2017
C;01;13; 400;  5870;  5870;1219;1.524;Tue Feb 28 07:39:48 2017
C;01;13; 400;  5880;  5880;1216;1.520;Tue Feb 28 07:39:58 2017
C;01;13; 400;  5890;  5890;1219;1.524;Tue Feb 28 07:40:08 2017
C;01;13; 400;  5900;  5900;1220;1.525;Tue Feb 28 07:40:18 2017
C;01;13; 400;  5910;  5910;1217;1.521;Tue Feb 28 07:40:28 2017
C;01;13; 400;  5920;  5920;1220;1.525;Tue Feb 28 07:40:38 2017
C;01;13; 400;  5930;  5930;1220;1.525;Tue Feb 28 07:40:48 2017
C;01;13; 400;  5940;  5940;1217;1.521;Tue Feb 28 07:40:58 2017
C;01;14;   0;  5950;  5950;1122;1.403;Tue Feb 28 07:41:08 2017
C;01;14;   0;  5960;  5960;1120;1.401;Tue Feb 28 07:41:18 2017
C;01;14;   0;  5970;  5970;1117;1.397;Tue Feb 28 07:41:28 2017
C;01;14;   0;  5980;  5980;1115;1.394;Tue Feb 28 07:41:38 2017
C;01;14;   0;  5990;  5990;1114;1.393;Tue Feb 28 07:41:48 2017
C;01;14;   0;  6000;  6000;1113;1.392;Tue Feb 28 07:41:58 2017
C;01;15; 400;  6010;  6010;1214;1.518;Tue Feb 28 07:42:08 2017
C;01;15; 400;  6020;  6020;1215;1.519;Tue Feb 28 07:42:18 2017
C;01;15; 400;  6030;  6030;1216;1.520;Tue Feb 28 07:42:28 2017
C;01;15; 400;  6040;  6040;1215;1.519;Tue Feb 28 07:42:38 2017
C;01;15; 400;  6050;  6050;1217;1.521;Tue Feb 28 07:42:48 2017
C;01;15; 400;  6060;  6060;1217;1.521;Tue Feb 28 07:42:58 2017
C;01;15; 400;  6070;  6070;1218;1.523;Tue Feb 28 07:43:08 2017
C;01;15; 400;  6080;  6080;1219;1.524;Tue Feb 28 07:43:18 2017
C;01;15; 400;  6090;  6090;1218;1.523;Tue Feb 28 07:43:28 2017
C;01;15; 400;  6100;  6100;1218;1.523;Tue Feb 28 07:43:38 2017
C;01;15; 400;  6110;  6110;1218;1.523;Tue Feb 28 07:43:48 2017
C;01;15; 400;  6120;  6120;1218;1.523;Tue Feb 28 07:43:58 2017
C;01;15; 400;  6130;  6130;1217;1.521;Tue Feb 28 07:44:08 2017
C;01;15; 400;  6140;  6140;1220;1.525;Tue Feb 28 07:44:18 2017
C;01;15; 400;  6150;  6150;1218;1.523;Tue Feb 28 07:44:28 2017
C;01;15; 400;  6160;  6160;1219;1.524;Tue Feb 28 07:44:38 2017
C;01;15; 400;  6170;  6170;1218;1.523;Tue Feb 28 07:44:48 2017
C;01;15; 400;  6180;  6180;1221;1.526;Tue Feb 28 07:44:58 2017
C;01;15; 400;  6190;  6190;1221;1.526;Tue Feb 28 07:45:08 2017
C;01;15; 400;  6200;  6200;1221;1.526;Tue Feb 28 07:45:18 2017
C;01;15; 400;  6210;  6210;1220;1.525;Tue Feb 28 07:45:28 2017
C;01;15; 400;  6220;  6220;1221;1.526;Tue Feb 28 07:45:38 2017
C;01;15; 400;  6230;  6230;1218;1.523;Tue Feb 28 07:45:48 2017
C;01;15; 400;  6240;  6240;1219;1.524;Tue Feb 28 07:45:58 2017
C;01;15; 400;  6250;  6250;1220;1.525;Tue Feb 28 07:46:08 2017
C;01;15; 400;  6260;  6260;1221;1.526;Tue Feb 28 07:46:18 2017
C;01;15; 400;  6270;  6270;1218;1.523;Tue Feb 28 07:46:28 2017
C;01;15; 400;  6280;  6280;1222;1.528;Tue Feb 28 07:46:38 2017
C;01;15; 400;  6290;  6290;1220;1.525;Tue Feb 28 07:46:48 2017
C;01;15; 400;  6300;  6300;1224;1.530;Tue Feb 28 07:46:58 2017
C;01;16;   0;  6310;  6310;1127;1.409;Tue Feb 28 07:47:08 2017
C;01;16;   0;  6320;  6320;1125;1.407;Tue Feb 28 07:47:18 2017
C;01;16;   0;  6330;  6330;1123;1.404;Tue Feb 28 07:47:28 2017
C;01;16;   0;  6340;  6340;1122;1.403;Tue Feb 28 07:47:38 2017
C;01;16;   0;  6350;  6350;1121;1.402;Tue Feb 28 07:47:48 2017
C;01;16;   0;  6360;  6360;1118;1.398;Tue Feb 28 07:47:58 2017
C;01;17; 400;  6370;  6370;1219;1.524;Tue Feb 28 07:48:08 2017
C;01;17; 400;  6380;  6380;1220;1.525;Tue Feb 28 07:48:18 2017
C;01;17; 400;  6390;  6390;1217;1.521;Tue Feb 28 07:48:28 2017
C;01;17; 400;  6400;  6400;1219;1.524;Tue Feb 28 07:48:38 2017
C;01;17; 400;  6410;  6410;1218;1.523;Tue Feb 28 07:48:48 2017
C;01;17; 400;  6420;  6420;1221;1.526;Tue Feb 28 07:48:58 2017
C;01;17; 400;  6430;  6430;1220;1.525;Tue Feb 28 07:49:08 2017
C;01;17; 400;  6440;  6440;1222;1.528;Tue Feb 28 07:49:18 2017
C;01;17; 400;  6450;  6450;1221;1.526;Tue Feb 28 07:49:28 2017
C;01;17; 400;  6460;  6460;1220;1.525;Tue Feb 28 07:49:38 2017
C;01;17; 400;  6470;  6470;1222;1.528;Tue Feb 28 07:49:48 2017
C;01;17; 400;  6480;  6480;1224;1.530;Tue Feb 28 07:49:58 2017
C;01;17; 400;  6490;  6490;1219;1.524;Tue Feb 28 07:50:08 2017
C;01;17; 400;  6500;  6500;1223;1.529;Tue Feb 28 07:50:18 2017
C;01;17; 400;  6510;  6510;1220;1.525;Tue Feb 28 07:50:28 2017
C;01;17; 400;  6520;  6520;1221;1.526;Tue Feb 28 07:50:38 2017
C;01;17; 400;  6530;  6530;1224;1.530;Tue Feb 28 07:50:48 2017
C;01;17; 400;  6540;  6540;1223;1.529;Tue Feb 28 07:50:58 2017
C;01;17; 400;  6550;  6550;1221;1.526;Tue Feb 28 07:51:08 2017
C;01;17; 400;  6560;  6560;1223;1.529;Tue Feb 28 07:51:18 2017
C;01;17; 400;  6570;  6570;1223;1.529;Tue Feb 28 07:51:28 2017
C;01;17; 400;  6580;  6580;1224;1.530;Tue Feb 28 07:51:38 2017
C;01;17; 400;  6590;  6590;1225;1.531;Tue Feb 28 07:51:48 2017
C;01;17; 400;  6600;  6600;1223;1.529;Tue Feb 28 07:51:58 2017
C;01;17; 400;  6610;  6610;1224;1.530;Tue Feb 28 07:52:08 2017
C;01;17; 400;  6620;  6620;1225;1.531;Tue Feb 28 07:52:18 2017
C;01;17; 400;  6630;  6630;1225;1.531;Tue Feb 28 07:52:28 2017
C;01;17; 400;  6640;  6640;1225;1.531;Tue Feb 28 07:52:38 2017
C;01;17; 400;  6650;  6650;1222;1.528;Tue Feb 28 07:52:48 2017
C;01;17; 400;  6660;  6660;1225;1.531;Tue Feb 28 07:52:58 2017
C;01;18;   0;  6670;  6670;1132;1.415;Tue Feb 28 07:53:08 2017
C;01;18;   0;  6680;  6680;1130;1.413;Tue Feb 28 07:53:18 2017
C;01;18;   0;  6690;  6690;1128;1.410;Tue Feb 28 07:53:28 2017
C;01;18;   0;  6700;  6700;1126;1.408;Tue Feb 28 07:53:38 2017
C;01;18;   0;  6710;  6710;1125;1.407;Tue Feb 28 07:53:48 2017
C;01;18;   0;  6720;  6720;1124;1.406;Tue Feb 28 07:53:58 2017
C;01;19; 400;  6730;  6730;1220;1.525;Tue Feb 28 07:54:08 2017
C;01;19; 400;  6740;  6740;1220;1.525;Tue Feb 28 07:54:18 2017
C;01;19; 400;  6750;  6750;1222;1.528;Tue Feb 28 07:54:28 2017
C;01;19; 400;  6760;  6760;1223;1.529;Tue Feb 28 07:54:38 2017
C;01;19; 400;  6770;  6770;1220;1.525;Tue Feb 28 07:54:48 2017
C;01;19; 400;  6780;  6780;1224;1.530;Tue Feb 28 07:54:58 2017
C;01;19; 400;  6790;  6790;1224;1.530;Tue Feb 28 07:55:08 2017
C;01;19; 400;  6800;  6800;1224;1.530;Tue Feb 28 07:55:18 2017
C;01;19; 400;  6810;  6810;1228;1.535;Tue Feb 28 07:55:28 2017
C;01;19; 400;  6820;  6820;1228;1.535;Tue Feb 28 07:55:38 2017
C;01;19; 400;  6830;  6830;1223;1.529;Tue Feb 28 07:55:48 2017
C;01;19; 400;  6840;  6840;1225;1.531;Tue Feb 28 07:55:58 2017
C;01;19; 400;  6850;  6850;1226;1.533;Tue Feb 28 07:56:08 2017
C;01;19; 400;  6860;  6860;1226;1.533;Tue Feb 28 07:56:18 2017
C;01;19; 400;  6870;  6870;1226;1.533;Tue Feb 28 07:56:28 2017
C;01;19; 400;  6880;  6880;1226;1.533;Tue Feb 28 07:56:38 2017
C;01;19; 400;  6890;  6890;1224;1.530;Tue Feb 28 07:56:48 2017
C;01;19; 400;  6900;  6900;1225;1.531;Tue Feb 28 07:56:58 2017
C;01;19; 400;  6910;  6910;1228;1.535;Tue Feb 28 07:57:08 2017
C;01;19; 400;  6930;  6930;1228;1.535;Tue Feb 28 07:57:28 2017
