N°;Secondes;Brut;Volts;Date
    287;  2883;1188;1.485;Mon Feb 20 17:35:22 2017
    288;  2893;1188;1.485;Mon Feb 20 17:35:32 2017
    289;  2903;1189;1.486;Mon Feb 20 17:35:42 2017
    290;  2913;1188;1.485;Mon Feb 20 17:35:52 2017
    291;  2923;1188;1.485;Mon Feb 20 17:36:02 2017
    292;  2933;1190;1.488;Mon Feb 20 17:36:12 2017
    293;  2944;1191;1.489;Mon Feb 20 17:36:23 2017
    294;  2954;1190;1.488;Mon Feb 20 17:36:33 2017
    295;  2964;1188;1.485;Mon Feb 20 17:36:43 2017
    296;  2974;1188;1.485;Mon Feb 20 17:36:53 2017
    297;  2984;1190;1.488;Mon Feb 20 17:37:03 2017
    298;  2994;1189;1.486;Mon Feb 20 17:37:13 2017
    299;  3004;1189;1.486;Mon Feb 20 17:37:23 2017
    300;  3014;1189;1.486;Mon Feb 20 17:37:33 2017
    301;  3024;1188;1.485;Mon Feb 20 17:37:43 2017
    302;  3034;1191;1.489;Mon Feb 20 17:37:53 2017
    303;  3044;1189;1.486;Mon Feb 20 17:38:03 2017
    304;  3054;1192;1.490;Mon Feb 20 17:38:13 2017
    305;  3064;1192;1.490;Mon Feb 20 17:38:23 2017
    306;  3074;1190;1.488;Mon Feb 20 17:38:33 2017
    307;  3084;1189;1.486;Mon Feb 20 17:38:43 2017
    308;  3094;1192;1.490;Mon Feb 20 17:38:53 2017
    309;  3104;1190;1.488;Mon Feb 20 17:39:03 2017
    310;  3114;1191;1.489;Mon Feb 20 17:39:13 2017
    311;  3124;1190;1.488;Mon Feb 20 17:39:23 2017
    312;  3134;1191;1.489;Mon Feb 20 17:39:33 2017
    313;  3144;1192;1.490;Mon Feb 20 17:39:43 2017
    314;  3154;1189;1.486;Mon Feb 20 17:39:53 2017
    315;  3164;1191;1.489;Mon Feb 20 17:40:03 2017
    316;  3175;1191;1.489;Mon Feb 20 17:40:14 2017
    317;  3185;1192;1.490;Mon Feb 20 17:40:24 2017
    318;  3195;1195;1.494;Mon Feb 20 17:40:34 2017
    319;  3205;1191;1.489;Mon Feb 20 17:40:44 2017
    320;  3215;1190;1.488;Mon Feb 20 17:40:54 2017
    321;  3225;1192;1.490;Mon Feb 20 17:41:04 2017
    322;  3235;1194;1.493;Mon Feb 20 17:41:14 2017
    323;  3245;1191;1.489;Mon Feb 20 17:41:24 2017
    324;  3255;1194;1.493;Mon Feb 20 17:41:34 2017
    325;  3265;1195;1.494;Mon Feb 20 17:41:44 2017
    326;  3275;1193;1.491;Mon Feb 20 17:41:54 2017
    327;  3285;1192;1.490;Mon Feb 20 17:42:04 2017
    328;  3295;1193;1.491;Mon Feb 20 17:42:14 2017
    329;  3305;1194;1.493;Mon Feb 20 17:42:24 2017
    330;  3315;1193;1.491;Mon Feb 20 17:42:34 2017
    331;  3325;1191;1.489;Mon Feb 20 17:42:44 2017
    332;  3335;1191;1.489;Mon Feb 20 17:42:54 2017
    333;  3345;1192;1.490;Mon Feb 20 17:43:04 2017
    334;  3355;1191;1.489;Mon Feb 20 17:43:14 2017
    335;  3365;1194;1.493;Mon Feb 20 17:43:24 2017
    336;  3375;1196;1.495;Mon Feb 20 17:43:34 2017
    337;  3385;1192;1.490;Mon Feb 20 17:43:44 2017
    338;  3396;1192;1.490;Mon Feb 20 17:43:55 2017
    339;  3406;1192;1.490;Mon Feb 20 17:44:05 2017
    340;  3416;1191;1.489;Mon Feb 20 17:44:15 2017
    341;  3426;1194;1.493;Mon Feb 20 17:44:25 2017
    342;  3436;1193;1.491;Mon Feb 20 17:44:35 2017
    343;  3446;1193;1.491;Mon Feb 20 17:44:45 2017
    344;  3456;1194;1.493;Mon Feb 20 17:44:55 2017
    345;  3466;1192;1.490;Mon Feb 20 17:45:05 2017
    346;  3476;1193;1.491;Mon Feb 20 17:45:15 2017
    347;  3486;1195;1.494;Mon Feb 20 17:45:25 2017
    348;  3496;1196;1.495;Mon Feb 20 17:45:35 2017
    349;  3506;1190;1.488;Mon Feb 20 17:45:45 2017
    350;  3516;1196;1.495;Mon Feb 20 17:45:55 2017
    351;  3526;1195;1.494;Mon Feb 20 17:46:05 2017
    352;  3536;1193;1.491;Mon Feb 20 17:46:15 2017
    353;  3546;1193;1.491;Mon Feb 20 17:46:25 2017
    354;  3556;1195;1.494;Mon Feb 20 17:46:35 2017
    355;  3566;1198;1.498;Mon Feb 20 17:46:45 2017
    356;  3576;1193;1.491;Mon Feb 20 17:46:55 2017
    357;  3586;1195;1.494;Mon Feb 20 17:47:05 2017
    358;  3596;1197;1.496;Mon Feb 20 17:47:15 2017
    359;  3606;1194;1.493;Mon Feb 20 17:47:25 2017
    360;  3616;1194;1.493;Mon Feb 20 17:47:35 2017
    361;  3627;1194;1.493;Mon Feb 20 17:47:46 2017
    362;  3637;1193;1.491;Mon Feb 20 17:47:56 2017
    363;  3647;1193;1.491;Mon Feb 20 17:48:06 2017
    364;  3657;1197;1.496;Mon Feb 20 17:48:16 2017
    365;  3667;1195;1.494;Mon Feb 20 17:48:26 2017
    366;  3677;1196;1.495;Mon Feb 20 17:48:36 2017
    367;  3687;1197;1.496;Mon Feb 20 17:48:46 2017
    368;  3697;1198;1.498;Mon Feb 20 17:48:56 2017
    369;  3707;1197;1.496;Mon Feb 20 17:49:06 2017
    370;  3717;1197;1.496;Mon Feb 20 17:49:16 2017
    371;  3727;1194;1.493;Mon Feb 20 17:49:26 2017
    372;  3737;1199;1.499;Mon Feb 20 17:49:36 2017
    373;  3747;1195;1.494;Mon Feb 20 17:49:46 2017
    374;  3757;1198;1.498;Mon Feb 20 17:49:56 2017
    375;  3767;1194;1.493;Mon Feb 20 17:50:06 2017
    376;  3777;1195;1.494;Mon Feb 20 17:50:16 2017
    377;  3787;1197;1.496;Mon Feb 20 17:50:26 2017
    378;  3797;1195;1.494;Mon Feb 20 17:50:36 2017
    379;  3807;1197;1.496;Mon Feb 20 17:50:46 2017
    380;  3817;1200;1.500;Mon Feb 20 17:50:56 2017
    381;  3827;1196;1.495;Mon Feb 20 17:51:06 2017
    382;  3837;1196;1.495;Mon Feb 20 17:51:16 2017
    383;  3848;1196;1.495;Mon Feb 20 17:51:27 2017
    384;  3858;1197;1.496;Mon Feb 20 17:51:37 2017
    385;  3868;1193;1.491;Mon Feb 20 17:51:47 2017
    386;  3878;1197;1.496;Mon Feb 20 17:51:57 2017
    387;  3888;1195;1.494;Mon Feb 20 17:52:07 2017
    388;  3898;1199;1.499;Mon Feb 20 17:52:17 2017
    389;  3908;1196;1.495;Mon Feb 20 17:52:27 2017
    390;  3918;1194;1.493;Mon Feb 20 17:52:37 2017
    391;  3928;1198;1.498;Mon Feb 20 17:52:47 2017
    392;  3938;1199;1.499;Mon Feb 20 17:52:57 2017
    393;  3948;1196;1.495;Mon Feb 20 17:53:07 2017
    394;  3958;1196;1.495;Mon Feb 20 17:53:17 2017
    395;  3968;1199;1.499;Mon Feb 20 17:53:27 2017
    396;  3978;1194;1.493;Mon Feb 20 17:53:37 2017
    397;  3988;1195;1.494;Mon Feb 20 17:53:47 2017
    398;  3998;1197;1.496;Mon Feb 20 17:53:57 2017
    399;  4008;1198;1.498;Mon Feb 20 17:54:07 2017
    400;  4018;1201;1.501;Mon Feb 20 17:54:17 2017
    401;  4028;1198;1.498;Mon Feb 20 17:54:27 2017
    402;  4038;1196;1.495;Mon Feb 20 17:54:37 2017
    403;  4048;1195;1.494;Mon Feb 20 17:54:47 2017
    404;  4058;1198;1.498;Mon Feb 20 17:54:57 2017
    405;  4068;1199;1.499;Mon Feb 20 17:55:07 2017
    406;  4079;1195;1.494;Mon Feb 20 17:55:18 2017
    407;  4089;1195;1.494;Mon Feb 20 17:55:28 2017
    408;  4099;1199;1.499;Mon Feb 20 17:55:38 2017
    409;  4109;1201;1.501;Mon Feb 20 17:55:48 2017
    410;  4119;1199;1.499;Mon Feb 20 17:55:58 2017
    411;  4129;1198;1.498;Mon Feb 20 17:56:08 2017
    412;  4139;1200;1.500;Mon Feb 20 17:56:18 2017
    413;  4149;1198;1.498;Mon Feb 20 17:56:28 2017
    414;  4159;1199;1.499;Mon Feb 20 17:56:38 2017
    415;  4169;1199;1.499;Mon Feb 20 17:56:48 2017
    416;  4179;1197;1.496;Mon Feb 20 17:56:58 2017
    417;  4189;1200;1.500;Mon Feb 20 17:57:08 2017
    418;  4200;1198;1.498;Mon Feb 20 17:57:19 2017
    419;  4210;1198;1.498;Mon Feb 20 17:57:29 2017
    420;  4220;1198;1.498;Mon Feb 20 17:57:39 2017
    421;  4230;1200;1.500;Mon Feb 20 17:57:49 2017
    422;  4240;1199;1.499;Mon Feb 20 17:57:59 2017
    423;  4250;1198;1.498;Mon Feb 20 17:58:09 2017
    424;  4260;1198;1.498;Mon Feb 20 17:58:19 2017
    425;  4270;1201;1.501;Mon Feb 20 17:58:29 2017
    426;  4280;1199;1.499;Mon Feb 20 17:58:39 2017
    427;  4290;1199;1.499;Mon Feb 20 17:58:49 2017
    428;  4300;1199;1.499;Mon Feb 20 17:58:59 2017
    429;  4310;1199;1.499;Mon Feb 20 17:59:09 2017
    430;  4320;1196;1.495;Mon Feb 20 17:59:19 2017
    431;  4330;1200;1.500;Mon Feb 20 17:59:29 2017
    432;  4340;1201;1.501;Mon Feb 20 17:59:39 2017
    433;  4350;1199;1.499;Mon Feb 20 17:59:49 2017
    434;  4360;1201;1.501;Mon Feb 20 17:59:59 2017
    435;  4370;1203;1.504;Mon Feb 20 18:00:09 2017
    436;  4380;1199;1.499;Mon Feb 20 18:00:19 2017
