N°;Secondes;Brut;Volts;Date
    361;  3628;1005;1.257;Sat Feb 25 05:57:26 2017
    362;  3638;1006;1.259;Sat Feb 25 05:57:36 2017
    363;  3648;1005;1.257;Sat Feb 25 05:57:46 2017
    364;  3658;1006;1.259;Sat Feb 25 05:57:56 2017
    365;  3668;1006;1.259;Sat Feb 25 05:58:06 2017
    366;  3678;1006;1.259;Sat Feb 25 05:58:16 2017
    367;  3688;1007;1.260;Sat Feb 25 05:58:26 2017
    368;  3698;1005;1.257;Sat Feb 25 05:58:36 2017
    369;  3708;1006;1.259;Sat Feb 25 05:58:46 2017
    370;  3718;1006;1.259;Sat Feb 25 05:58:56 2017
    371;  3728;1005;1.257;Sat Feb 25 05:59:06 2017
    372;  3738;1006;1.259;Sat Feb 25 05:59:16 2017
    373;  3748;1005;1.257;Sat Feb 25 05:59:26 2017
    374;  3758;1005;1.257;Sat Feb 25 05:59:36 2017
    375;  3768;1005;1.257;Sat Feb 25 05:59:46 2017
    376;  3778;1006;1.259;Sat Feb 25 05:59:56 2017
    377;  3789;1006;1.259;Sat Feb 25 06:00:07 2017
    378;  3799;1006;1.259;Sat Feb 25 06:00:17 2017
    379;  3809;1005;1.257;Sat Feb 25 06:00:27 2017
    380;  3819;1006;1.259;Sat Feb 25 06:00:37 2017
    381;  3829;1005;1.257;Sat Feb 25 06:00:47 2017
    382;  3839;1006;1.259;Sat Feb 25 06:00:57 2017
    383;  3849;1005;1.257;Sat Feb 25 06:01:07 2017
    384;  3859;1005;1.257;Sat Feb 25 06:01:17 2017
    385;  3869;1006;1.259;Sat Feb 25 06:01:27 2017
    386;  3879;1006;1.259;Sat Feb 25 06:01:37 2017
    387;  3889;1006;1.259;Sat Feb 25 06:01:47 2017
    388;  3899;1006;1.259;Sat Feb 25 06:01:57 2017
    389;  3909;1005;1.257;Sat Feb 25 06:02:07 2017
    390;  3919;1006;1.259;Sat Feb 25 06:02:17 2017
    391;  3929;1005;1.257;Sat Feb 25 06:02:27 2017
    392;  3939;1004;1.256;Sat Feb 25 06:02:37 2017
    393;  3949;1005;1.257;Sat Feb 25 06:02:47 2017
    394;  3959;1005;1.257;Sat Feb 25 06:02:57 2017
    395;  3969;1005;1.257;Sat Feb 25 06:03:07 2017
    396;  3979;1005;1.257;Sat Feb 25 06:03:17 2017
    397;  3989;1004;1.256;Sat Feb 25 06:03:27 2017
    398;  3999;1004;1.256;Sat Feb 25 06:03:37 2017
    399;  4010;1004;1.256;Sat Feb 25 06:03:48 2017
    400;  4020;1005;1.257;Sat Feb 25 06:03:58 2017
    401;  4030;1005;1.257;Sat Feb 25 06:04:08 2017
    402;  4040;1005;1.257;Sat Feb 25 06:04:18 2017
    403;  4050;1005;1.257;Sat Feb 25 06:04:28 2017
    404;  4060;1004;1.256;Sat Feb 25 06:04:38 2017
    405;  4070;1005;1.257;Sat Feb 25 06:04:48 2017
    406;  4080;1005;1.257;Sat Feb 25 06:04:58 2017
    407;  4090;1004;1.256;Sat Feb 25 06:05:08 2017
    408;  4100;1004;1.256;Sat Feb 25 06:05:18 2017
    409;  4110;1004;1.256;Sat Feb 25 06:05:28 2017
    410;  4120;1005;1.257;Sat Feb 25 06:05:38 2017
    411;  4130;1005;1.257;Sat Feb 25 06:05:48 2017
    412;  4140;1004;1.256;Sat Feb 25 06:05:58 2017
    413;  4150;1005;1.257;Sat Feb 25 06:06:08 2017
    414;  4160;1005;1.257;Sat Feb 25 06:06:18 2017
    415;  4170;1005;1.257;Sat Feb 25 06:06:28 2017
    416;  4180;1004;1.256;Sat Feb 25 06:06:38 2017
    417;  4190;1004;1.256;Sat Feb 25 06:06:48 2017
    418;  4200;1005;1.257;Sat Feb 25 06:06:58 2017
    419;  4210;1004;1.256;Sat Feb 25 06:07:08 2017
    420;  4220;1004;1.256;Sat Feb 25 06:07:18 2017
    421;  4230;1004;1.256;Sat Feb 25 06:07:28 2017
    422;  4241;1004;1.256;Sat Feb 25 06:07:39 2017
    423;  4251;1005;1.257;Sat Feb 25 06:07:49 2017
    424;  4261;1005;1.257;Sat Feb 25 06:07:59 2017
    425;  4271;1005;1.257;Sat Feb 25 06:08:09 2017
    426;  4281;1004;1.256;Sat Feb 25 06:08:19 2017
    427;  4291;1003;1.255;Sat Feb 25 06:08:29 2017
    428;  4301;1003;1.255;Sat Feb 25 06:08:39 2017
    429;  4311;1003;1.255;Sat Feb 25 06:08:49 2017
    430;  4321;1003;1.255;Sat Feb 25 06:08:59 2017
    431;  4331;1004;1.256;Sat Feb 25 06:09:09 2017
    432;  4341;1003;1.255;Sat Feb 25 06:09:19 2017
    433;  4351;1004;1.256;Sat Feb 25 06:09:29 2017
    434;  4361;1004;1.256;Sat Feb 25 06:09:39 2017
    435;  4371;1004;1.256;Sat Feb 25 06:09:49 2017
    436;  4381;1004;1.256;Sat Feb 25 06:09:59 2017
    437;  4391;1003;1.255;Sat Feb 25 06:10:09 2017
