N°;Secondes;Brut;Volts;Date
    121;  1217;970;1.214;Wed Feb 22 04:30:34 2017
    122;  1227;969;1.213;Wed Feb 22 04:30:44 2017
    123;  1237;969;1.213;Wed Feb 22 04:30:54 2017
    124;  1247;969;1.213;Wed Feb 22 04:31:04 2017
    125;  1257;969;1.213;Wed Feb 22 04:31:14 2017
    126;  1267;969;1.213;Wed Feb 22 04:31:24 2017
    127;  1277;968;1.211;Wed Feb 22 04:31:34 2017
    128;  1287;969;1.213;Wed Feb 22 04:31:44 2017
    129;  1297;969;1.213;Wed Feb 22 04:31:54 2017
    130;  1307;968;1.211;Wed Feb 22 04:32:04 2017
    131;  1317;969;1.213;Wed Feb 22 04:32:14 2017
    132;  1327;968;1.211;Wed Feb 22 04:32:24 2017
    133;  1337;968;1.211;Wed Feb 22 04:32:34 2017
    134;  1347;968;1.211;Wed Feb 22 04:32:44 2017
    135;  1358;968;1.211;Wed Feb 22 04:32:55 2017
    136;  1368;967;1.210;Wed Feb 22 04:33:05 2017
    137;  1378;967;1.210;Wed Feb 22 04:33:15 2017
    138;  1388;967;1.210;Wed Feb 22 04:33:25 2017
    139;  1398;966;1.209;Wed Feb 22 04:33:35 2017
    140;  1408;966;1.209;Wed Feb 22 04:33:45 2017
    141;  1418;965;1.208;Wed Feb 22 04:33:55 2017
    142;  1428;966;1.209;Wed Feb 22 04:34:05 2017
    143;  1438;965;1.208;Wed Feb 22 04:34:15 2017
    144;  1448;965;1.208;Wed Feb 22 04:34:25 2017
    145;  1458;964;1.206;Wed Feb 22 04:34:35 2017
    146;  1468;964;1.206;Wed Feb 22 04:34:45 2017
    147;  1478;964;1.206;Wed Feb 22 04:34:55 2017
    148;  1488;963;1.205;Wed Feb 22 04:35:05 2017
    149;  1498;964;1.206;Wed Feb 22 04:35:15 2017
    150;  1509;963;1.205;Wed Feb 22 04:35:26 2017
    151;  1519;962;1.204;Wed Feb 22 04:35:36 2017
    152;  1529;962;1.204;Wed Feb 22 04:35:46 2017
    153;  1539;962;1.204;Wed Feb 22 04:35:56 2017
    154;  1549;961;1.203;Wed Feb 22 04:36:06 2017
    155;  1559;961;1.203;Wed Feb 22 04:36:16 2017
    156;  1569;961;1.203;Wed Feb 22 04:36:26 2017
    157;  1579;961;1.203;Wed Feb 22 04:36:36 2017
    158;  1589;960;1.201;Wed Feb 22 04:36:46 2017
    159;  1599;961;1.203;Wed Feb 22 04:36:56 2017
    160;  1609;960;1.201;Wed Feb 22 04:37:06 2017
    161;  1619;960;1.201;Wed Feb 22 04:37:16 2017
    162;  1629;960;1.201;Wed Feb 22 04:37:26 2017
    163;  1639;961;1.203;Wed Feb 22 04:37:36 2017
    164;  1649;961;1.203;Wed Feb 22 04:37:46 2017
    165;  1659;961;1.203;Wed Feb 22 04:37:56 2017
    166;  1670;961;1.203;Wed Feb 22 04:38:07 2017
    167;  1680;961;1.203;Wed Feb 22 04:38:17 2017
    168;  1690;961;1.203;Wed Feb 22 04:38:27 2017
    169;  1700;961;1.203;Wed Feb 22 04:38:37 2017
    170;  1710;960;1.201;Wed Feb 22 04:38:47 2017
    171;  1720;961;1.203;Wed Feb 22 04:38:57 2017
    172;  1730;960;1.201;Wed Feb 22 04:39:07 2017
    173;  1740;960;1.201;Wed Feb 22 04:39:17 2017
    174;  1750;960;1.201;Wed Feb 22 04:39:27 2017
    175;  1760;960;1.201;Wed Feb 22 04:39:37 2017
    176;  1770;959;1.200;Wed Feb 22 04:39:47 2017
    177;  1780;958;1.199;Wed Feb 22 04:39:57 2017
    178;  1790;958;1.199;Wed Feb 22 04:40:07 2017
    179;  1800;958;1.199;Wed Feb 22 04:40:17 2017
    180;  1810;957;1.198;Wed Feb 22 04:40:27 2017
    181;  1820;957;1.198;Wed Feb 22 04:40:37 2017
    182;  1830;957;1.198;Wed Feb 22 04:40:47 2017
    183;  1840;957;1.198;Wed Feb 22 04:40:57 2017
    184;  1850;957;1.198;Wed Feb 22 04:41:07 2017
    185;  1861;957;1.198;Wed Feb 22 04:41:18 2017
    186;  1871;957;1.198;Wed Feb 22 04:41:28 2017
    187;  1881;957;1.198;Wed Feb 22 04:41:38 2017
    188;  1891;957;1.198;Wed Feb 22 04:41:48 2017
    189;  1901;957;1.198;Wed Feb 22 04:41:58 2017
    190;  1911;957;1.198;Wed Feb 22 04:42:08 2017
    191;  1921;957;1.198;Wed Feb 22 04:42:18 2017
    192;  1931;957;1.198;Wed Feb 22 04:42:28 2017
    193;  1941;957;1.198;Wed Feb 22 04:42:38 2017
    194;  1951;956;1.196;Wed Feb 22 04:42:48 2017
    195;  1961;956;1.196;Wed Feb 22 04:42:58 2017
    196;  1971;956;1.196;Wed Feb 22 04:43:08 2017
    197;  1981;956;1.196;Wed Feb 22 04:43:18 2017
    198;  1991;956;1.196;Wed Feb 22 04:43:28 2017
    199;  2002;955;1.195;Wed Feb 22 04:43:39 2017
    200;  2012;955;1.195;Wed Feb 22 04:43:49 2017
    201;  2022;955;1.195;Wed Feb 22 04:43:59 2017
    202;  2032;955;1.195;Wed Feb 22 04:44:09 2017
    203;  2042;955;1.195;Wed Feb 22 04:44:19 2017
    204;  2052;954;1.194;Wed Feb 22 04:44:29 2017
    205;  2062;954;1.194;Wed Feb 22 04:44:39 2017
    206;  2072;954;1.194;Wed Feb 22 04:44:49 2017
    207;  2082;954;1.194;Wed Feb 22 04:44:59 2017
    208;  2092;954;1.194;Wed Feb 22 04:45:09 2017
    209;  2102;953;1.193;Wed Feb 22 04:45:19 2017
    210;  2112;953;1.193;Wed Feb 22 04:45:29 2017
    211;  2122;953;1.193;Wed Feb 22 04:45:39 2017
    212;  2132;953;1.193;Wed Feb 22 04:45:49 2017
    213;  2142;953;1.193;Wed Feb 22 04:45:59 2017
    214;  2152;952;1.191;Wed Feb 22 04:46:09 2017
    215;  2162;952;1.191;Wed Feb 22 04:46:19 2017
    216;  2172;952;1.191;Wed Feb 22 04:46:29 2017
    217;  2182;952;1.191;Wed Feb 22 04:46:39 2017
    218;  2192;952;1.191;Wed Feb 22 04:46:49 2017
    219;  2202;951;1.190;Wed Feb 22 04:46:59 2017
    220;  2212;951;1.190;Wed Feb 22 04:47:09 2017
    221;  2223;951;1.190;Wed Feb 22 04:47:20 2017
    222;  2233;951;1.190;Wed Feb 22 04:47:30 2017
    223;  2243;921;1.153;Wed Feb 22 04:47:40 2017
    224;  2254;921;1.153;Wed Feb 22 04:47:51 2017
    225;  2264;921;1.153;Wed Feb 22 04:48:01 2017
    226;  2274;921;1.153;Wed Feb 22 04:48:11 2017
    227;  2285;921;1.153;Wed Feb 22 04:48:22 2017
    228;  2295;921;1.153;Wed Feb 22 04:48:32 2017
    229;  2305;920;1.152;Wed Feb 22 04:48:42 2017
    230;  2315;921;1.153;Wed Feb 22 04:48:52 2017
    231;  2325;920;1.152;Wed Feb 22 04:49:02 2017
    232;  2335;920;1.152;Wed Feb 22 04:49:12 2017
    233;  2345;920;1.152;Wed Feb 22 04:49:22 2017
    234;  2355;919;1.150;Wed Feb 22 04:49:32 2017
    235;  2365;919;1.150;Wed Feb 22 04:49:42 2017
    236;  2375;919;1.150;Wed Feb 22 04:49:52 2017
    237;  2385;919;1.150;Wed Feb 22 04:50:02 2017
    238;  2395;919;1.150;Wed Feb 22 04:50:12 2017
    239;  2405;919;1.150;Wed Feb 22 04:50:22 2017
    240;  2415;919;1.150;Wed Feb 22 04:50:32 2017
    241;  2425;918;1.149;Wed Feb 22 04:50:42 2017
    242;  2435;918;1.149;Wed Feb 22 04:50:52 2017
    243;  2445;918;1.149;Wed Feb 22 04:51:02 2017
    244;  2455;918;1.149;Wed Feb 22 04:51:12 2017
    245;  2465;917;1.148;Wed Feb 22 04:51:22 2017
    246;  2475;917;1.148;Wed Feb 22 04:51:32 2017
    247;  2485;917;1.148;Wed Feb 22 04:51:42 2017
