N°;Secondes;Brut;Volts;Date
    240;  2412;1065;1.332;Mon Feb 20 20:10:19 2017
    241;  2422;1066;1.333;Mon Feb 20 20:10:29 2017
    242;  2432;1066;1.333;Mon Feb 20 20:10:39 2017
    243;  2442;1065;1.332;Mon Feb 20 20:10:49 2017
    244;  2452;1066;1.333;Mon Feb 20 20:10:59 2017
    245;  2462;1065;1.332;Mon Feb 20 20:11:09 2017
    246;  2472;1065;1.332;Mon Feb 20 20:11:19 2017
    247;  2482;1064;1.331;Mon Feb 20 20:11:29 2017
    248;  2492;1064;1.331;Mon Feb 20 20:11:39 2017
    249;  2502;1065;1.332;Mon Feb 20 20:11:49 2017
    250;  2512;1064;1.331;Mon Feb 20 20:11:59 2017
    251;  2522;1065;1.332;Mon Feb 20 20:12:09 2017
    252;  2532;1065;1.332;Mon Feb 20 20:12:19 2017
    253;  2542;1065;1.332;Mon Feb 20 20:12:29 2017
    254;  2552;1064;1.331;Mon Feb 20 20:12:39 2017
    255;  2563;1063;1.330;Mon Feb 20 20:12:50 2017
    256;  2573;1064;1.331;Mon Feb 20 20:13:00 2017
    257;  2583;1064;1.331;Mon Feb 20 20:13:10 2017
    258;  2593;1064;1.331;Mon Feb 20 20:13:20 2017
    259;  2603;1064;1.331;Mon Feb 20 20:13:30 2017
    260;  2613;1063;1.330;Mon Feb 20 20:13:40 2017
    261;  2623;1063;1.330;Mon Feb 20 20:13:50 2017
    262;  2633;1064;1.331;Mon Feb 20 20:14:00 2017
    263;  2643;1063;1.330;Mon Feb 20 20:14:10 2017
    264;  2653;1063;1.330;Mon Feb 20 20:14:20 2017
    265;  2663;1064;1.331;Mon Feb 20 20:14:30 2017
    266;  2673;1063;1.330;Mon Feb 20 20:14:40 2017
    267;  2683;1063;1.330;Mon Feb 20 20:14:50 2017
    268;  2693;1064;1.331;Mon Feb 20 20:15:00 2017
    269;  2703;1061;1.327;Mon Feb 20 20:15:10 2017
    270;  2713;1063;1.330;Mon Feb 20 20:15:20 2017
    271;  2723;1062;1.328;Mon Feb 20 20:15:30 2017
    272;  2733;1062;1.328;Mon Feb 20 20:15:40 2017
    273;  2743;1062;1.328;Mon Feb 20 20:15:50 2017
    274;  2753;1061;1.327;Mon Feb 20 20:16:00 2017
    275;  2763;1062;1.328;Mon Feb 20 20:16:10 2017
    276;  2773;1062;1.328;Mon Feb 20 20:16:20 2017
    277;  2784;1062;1.328;Mon Feb 20 20:16:31 2017
    278;  2794;1061;1.327;Mon Feb 20 20:16:41 2017
    279;  2804;1061;1.327;Mon Feb 20 20:16:51 2017
    280;  2814;1062;1.328;Mon Feb 20 20:17:01 2017
    281;  2824;1062;1.328;Mon Feb 20 20:17:11 2017
    282;  2834;1061;1.327;Mon Feb 20 20:17:21 2017
    283;  2844;1060;1.326;Mon Feb 20 20:17:31 2017
    284;  2854;1061;1.327;Mon Feb 20 20:17:41 2017
    285;  2864;1061;1.327;Mon Feb 20 20:17:51 2017
    286;  2874;1061;1.327;Mon Feb 20 20:18:01 2017
    287;  2884;1061;1.327;Mon Feb 20 20:18:11 2017
    288;  2894;1061;1.327;Mon Feb 20 20:18:21 2017
    289;  2904;1059;1.325;Mon Feb 20 20:18:31 2017
    290;  2914;1060;1.326;Mon Feb 20 20:18:41 2017
    291;  2924;1060;1.326;Mon Feb 20 20:18:51 2017
    292;  2934;1060;1.326;Mon Feb 20 20:19:01 2017
    293;  2944;1060;1.326;Mon Feb 20 20:19:11 2017
    294;  2954;1059;1.325;Mon Feb 20 20:19:21 2017
    295;  2964;1060;1.326;Mon Feb 20 20:19:31 2017
    296;  2974;1059;1.325;Mon Feb 20 20:19:41 2017
    297;  2984;1059;1.325;Mon Feb 20 20:19:51 2017
    298;  2994;1059;1.325;Mon Feb 20 20:20:01 2017
    299;  3004;1059;1.325;Mon Feb 20 20:20:11 2017
    300;  3015;1059;1.325;Mon Feb 20 20:20:22 2017
    301;  3025;1059;1.325;Mon Feb 20 20:20:32 2017
    302;  3035;1059;1.325;Mon Feb 20 20:20:42 2017
    303;  3045;1059;1.325;Mon Feb 20 20:20:52 2017
    304;  3055;1059;1.325;Mon Feb 20 20:21:02 2017
    305;  3065;1059;1.325;Mon Feb 20 20:21:12 2017
    306;  3075;1059;1.325;Mon Feb 20 20:21:22 2017
    307;  3085;1060;1.326;Mon Feb 20 20:21:32 2017
    308;  3095;1058;1.323;Mon Feb 20 20:21:42 2017
    309;  3105;1059;1.325;Mon Feb 20 20:21:52 2017
    310;  3115;1058;1.323;Mon Feb 20 20:22:02 2017
    311;  3125;1059;1.325;Mon Feb 20 20:22:12 2017
    312;  3135;1058;1.323;Mon Feb 20 20:22:22 2017
    313;  3145;1057;1.322;Mon Feb 20 20:22:32 2017
    314;  3155;1058;1.323;Mon Feb 20 20:22:42 2017
    315;  3165;1058;1.323;Mon Feb 20 20:22:52 2017
    316;  3175;1058;1.323;Mon Feb 20 20:23:02 2017
    317;  3185;1057;1.322;Mon Feb 20 20:23:12 2017
    318;  3195;1057;1.322;Mon Feb 20 20:23:22 2017
    319;  3205;1057;1.322;Mon Feb 20 20:23:32 2017
    320;  3215;1057;1.322;Mon Feb 20 20:23:42 2017
    321;  3225;1057;1.322;Mon Feb 20 20:23:52 2017
    322;  3236;1056;1.321;Mon Feb 20 20:24:03 2017
    323;  3246;1058;1.323;Mon Feb 20 20:24:13 2017
    324;  3256;1057;1.322;Mon Feb 20 20:24:23 2017
    325;  3266;1056;1.321;Mon Feb 20 20:24:33 2017
    326;  3276;1056;1.321;Mon Feb 20 20:24:43 2017
    327;  3286;1056;1.321;Mon Feb 20 20:24:53 2017
    328;  3296;1054;1.318;Mon Feb 20 20:25:03 2017
    329;  3306;1055;1.320;Mon Feb 20 20:25:13 2017
    330;  3316;1057;1.322;Mon Feb 20 20:25:23 2017
    331;  3326;1055;1.320;Mon Feb 20 20:25:33 2017
    332;  3336;1054;1.318;Mon Feb 20 20:25:43 2017
    333;  3346;1056;1.321;Mon Feb 20 20:25:53 2017
    334;  3356;1056;1.321;Mon Feb 20 20:26:03 2017
    335;  3366;1055;1.320;Mon Feb 20 20:26:13 2017
    336;  3376;1053;1.317;Mon Feb 20 20:26:23 2017
    337;  3386;1053;1.317;Mon Feb 20 20:26:33 2017
    338;  3396;1054;1.318;Mon Feb 20 20:26:43 2017
    339;  3406;1054;1.318;Mon Feb 20 20:26:53 2017
    340;  3416;1053;1.317;Mon Feb 20 20:27:03 2017
    341;  3427;1054;1.318;Mon Feb 20 20:27:14 2017
    342;  3437;1055;1.320;Mon Feb 20 20:27:24 2017
    343;  3447;1053;1.317;Mon Feb 20 20:27:34 2017
    344;  3457;1053;1.317;Mon Feb 20 20:27:44 2017
    345;  3467;1053;1.317;Mon Feb 20 20:27:54 2017
    346;  3477;1053;1.317;Mon Feb 20 20:28:04 2017
    347;  3487;1052;1.316;Mon Feb 20 20:28:14 2017
    348;  3497;1052;1.316;Mon Feb 20 20:28:24 2017
    349;  3507;1053;1.317;Mon Feb 20 20:28:34 2017
    350;  3517;1053;1.317;Mon Feb 20 20:28:44 2017
