N°;Secondes;Brut;Volts;Date
    303;  3045;1226;1.533;Mon Feb 20 21:52:55 2017
    304;  3055;1226;1.533;Mon Feb 20 21:53:05 2017
    305;  3065;1226;1.533;Mon Feb 20 21:53:15 2017
    306;  3075;1227;1.534;Mon Feb 20 21:53:25 2017
    307;  3085;1229;1.536;Mon Feb 20 21:53:35 2017
    308;  3095;1228;1.535;Mon Feb 20 21:53:45 2017
    309;  3105;1229;1.536;Mon Feb 20 21:53:55 2017
    310;  3115;1227;1.534;Mon Feb 20 21:54:05 2017
    311;  3125;1226;1.533;Mon Feb 20 21:54:15 2017
    312;  3135;1230;1.537;Mon Feb 20 21:54:25 2017
    313;  3145;1230;1.537;Mon Feb 20 21:54:35 2017
    314;  3155;1229;1.536;Mon Feb 20 21:54:45 2017
    315;  3165;1226;1.533;Mon Feb 20 21:54:55 2017
    316;  3175;1227;1.534;Mon Feb 20 21:55:05 2017
    317;  3185;1227;1.534;Mon Feb 20 21:55:15 2017
    318;  3196;1230;1.537;Mon Feb 20 21:55:26 2017
    319;  3206;1228;1.535;Mon Feb 20 21:55:36 2017
    320;  3216;1228;1.535;Mon Feb 20 21:55:46 2017
    321;  3226;1228;1.535;Mon Feb 20 21:55:56 2017
    322;  3236;1228;1.535;Mon Feb 20 21:56:06 2017
    323;  3246;1230;1.537;Mon Feb 20 21:56:16 2017
    324;  3256;1226;1.533;Mon Feb 20 21:56:26 2017
    325;  3266;1229;1.536;Mon Feb 20 21:56:36 2017
    326;  3276;1229;1.536;Mon Feb 20 21:56:46 2017
    327;  3286;1230;1.537;Mon Feb 20 21:56:56 2017
    328;  3296;1231;1.539;Mon Feb 20 21:57:06 2017
    329;  3306;1227;1.534;Mon Feb 20 21:57:16 2017
    330;  3316;1229;1.536;Mon Feb 20 21:57:26 2017
    331;  3326;1231;1.539;Mon Feb 20 21:57:36 2017
    332;  3336;1231;1.539;Mon Feb 20 21:57:46 2017
    333;  3346;1229;1.536;Mon Feb 20 21:57:56 2017
    334;  3356;1230;1.537;Mon Feb 20 21:58:06 2017
    335;  3366;1229;1.536;Mon Feb 20 21:58:16 2017
    336;  3376;1232;1.540;Mon Feb 20 21:58:26 2017
    337;  3386;1231;1.539;Mon Feb 20 21:58:36 2017
    338;  3396;1231;1.539;Mon Feb 20 21:58:46 2017
    339;  3406;1231;1.539;Mon Feb 20 21:58:56 2017
    340;  3417;1232;1.540;Mon Feb 20 21:59:07 2017
    341;  3427;1233;1.541;Mon Feb 20 21:59:17 2017
    342;  3437;1235;1.544;Mon Feb 20 21:59:27 2017
    343;  3447;1234;1.542;Mon Feb 20 21:59:37 2017
    344;  3457;1232;1.540;Mon Feb 20 21:59:47 2017
    345;  3467;1233;1.541;Mon Feb 20 21:59:57 2017
    346;  3477;1233;1.541;Mon Feb 20 22:00:07 2017
    347;  3487;1233;1.541;Mon Feb 20 22:00:17 2017
    348;  3497;1234;1.542;Mon Feb 20 22:00:27 2017
    349;  3507;1235;1.544;Mon Feb 20 22:00:37 2017
    350;  3517;1234;1.542;Mon Feb 20 22:00:47 2017
    351;  3527;1232;1.540;Mon Feb 20 22:00:57 2017
    352;  3537;1233;1.541;Mon Feb 20 22:01:07 2017
    353;  3547;1233;1.541;Mon Feb 20 22:01:17 2017
    354;  3557;1233;1.541;Mon Feb 20 22:01:27 2017
    355;  3567;1236;1.545;Mon Feb 20 22:01:37 2017
    356;  3577;1234;1.542;Mon Feb 20 22:01:47 2017
    357;  3587;1237;1.546;Mon Feb 20 22:01:57 2017
    358;  3597;1233;1.541;Mon Feb 20 22:02:07 2017
    359;  3607;1233;1.541;Mon Feb 20 22:02:17 2017
    360;  3617;1233;1.541;Mon Feb 20 22:02:27 2017
    361;  3627;1236;1.545;Mon Feb 20 22:02:37 2017
    362;  3638;1235;1.544;Mon Feb 20 22:02:48 2017
    363;  3648;1233;1.541;Mon Feb 20 22:02:58 2017
    364;  3658;1234;1.542;Mon Feb 20 22:03:08 2017
    365;  3668;1238;1.547;Mon Feb 20 22:03:18 2017
    366;  3678;1234;1.542;Mon Feb 20 22:03:28 2017
    367;  3688;1235;1.544;Mon Feb 20 22:03:38 2017
    368;  3698;1234;1.542;Mon Feb 20 22:03:48 2017
    369;  3708;1235;1.544;Mon Feb 20 22:03:58 2017
    370;  3718;1237;1.546;Mon Feb 20 22:04:08 2017
    371;  3728;1238;1.547;Mon Feb 20 22:04:18 2017
    372;  3738;1236;1.545;Mon Feb 20 22:04:28 2017
    373;  3748;1237;1.546;Mon Feb 20 22:04:38 2017
    374;  3758;1236;1.545;Mon Feb 20 22:04:48 2017
    375;  3768;1234;1.542;Mon Feb 20 22:04:58 2017
    376;  3778;1234;1.542;Mon Feb 20 22:05:08 2017
    377;  3788;1237;1.546;Mon Feb 20 22:05:18 2017
    378;  3798;1235;1.544;Mon Feb 20 22:05:28 2017
    379;  3808;1236;1.545;Mon Feb 20 22:05:38 2017
    380;  3818;1238;1.547;Mon Feb 20 22:05:48 2017
    381;  3828;1238;1.547;Mon Feb 20 22:05:58 2017
    382;  3838;1236;1.545;Mon Feb 20 22:06:08 2017
    383;  3848;1238;1.547;Mon Feb 20 22:06:18 2017
    384;  3858;1237;1.546;Mon Feb 20 22:06:28 2017
    385;  3869;1240;1.550;Mon Feb 20 22:06:39 2017
    386;  3879;1236;1.545;Mon Feb 20 22:06:49 2017
    387;  3889;1238;1.547;Mon Feb 20 22:06:59 2017
    388;  3899;1240;1.550;Mon Feb 20 22:07:09 2017
    389;  3909;1238;1.547;Mon Feb 20 22:07:19 2017
    390;  3919;1238;1.547;Mon Feb 20 22:07:29 2017
    391;  3929;1239;1.549;Mon Feb 20 22:07:39 2017
    392;  3939;1240;1.550;Mon Feb 20 22:07:49 2017
    393;  3949;1240;1.550;Mon Feb 20 22:07:59 2017
    394;  3959;1239;1.549;Mon Feb 20 22:08:09 2017
    395;  3969;1240;1.550;Mon Feb 20 22:08:19 2017
    396;  3979;1240;1.550;Mon Feb 20 22:08:29 2017
    397;  3989;1239;1.549;Mon Feb 20 22:08:39 2017
    398;  3999;1242;1.552;Mon Feb 20 22:08:49 2017
    399;  4009;1242;1.552;Mon Feb 20 22:08:59 2017
    400;  4019;1240;1.550;Mon Feb 20 22:09:09 2017
    401;  4029;1243;1.554;Mon Feb 20 22:09:19 2017
    402;  4039;1244;1.555;Mon Feb 20 22:09:29 2017
    403;  4049;1241;1.551;Mon Feb 20 22:09:39 2017
    404;  4059;1241;1.551;Mon Feb 20 22:09:49 2017
