N°;Secondes;Brut;Volts;Date
  54237; 46800; 61;1.230;Sun Dec 18 23:25:59 2016
  54376; 46920; 61;1.230;Sun Dec 18 23:27:59 2016
  54515; 47040; 61;1.230;Sun Dec 18 23:29:59 2016
  54654; 47160; 61;1.230;Sun Dec 18 23:31:59 2016
  54793; 47280; 61;1.230;Sun Dec 18 23:33:59 2016
  54933; 47400; 61;1.230;Sun Dec 18 23:35:59 2016
  55072; 47520; 61;1.230;Sun Dec 18 23:37:59 2016
  55211; 47640; 61;1.230;Sun Dec 18 23:39:59 2016
  55350; 47760; 61;1.230;Sun Dec 18 23:41:59 2016
  55489; 47880; 61;1.230;Sun Dec 18 23:43:59 2016
  55628; 48000; 61;1.230;Sun Dec 18 23:45:59 2016
  55767; 48120; 61;1.230;Sun Dec 18 23:47:59 2016
  55906; 48240; 61;1.230;Sun Dec 18 23:49:59 2016
  56045; 48360; 61;1.230;Sun Dec 18 23:51:59 2016
  56184; 48480; 61;1.230;Sun Dec 18 23:53:59 2016
  56324; 48600; 61;1.230;Sun Dec 18 23:55:59 2016
  56463; 48720; 61;1.230;Sun Dec 18 23:57:59 2016
  56602; 48840; 61;1.230;Sun Dec 18 23:59:59 2016
  56741; 48960; 61;1.230;Mon Dec 19 00:01:59 2016
  56880; 49080; 61;1.230;Mon Dec 19 00:03:59 2016
  57019; 49200; 61;1.230;Mon Dec 19 00:05:59 2016
  57158; 49320; 61;1.230;Mon Dec 19 00:07:59 2016
  57297; 49440; 61;1.230;Mon Dec 19 00:09:59 2016
  57437; 49560; 61;1.230;Mon Dec 19 00:11:59 2016
  57576; 49680; 61;1.230;Mon Dec 19 00:13:59 2016
  57715; 49800; 61;1.230;Mon Dec 19 00:15:59 2016
  57854; 49920; 61;1.230;Mon Dec 19 00:17:59 2016
  57993; 50040; 61;1.230;Mon Dec 19 00:19:59 2016
  58132; 50160; 61;1.230;Mon Dec 19 00:21:59 2016
  58272; 50280; 60;1.211;Mon Dec 19 00:23:59 2016
  58411; 50400; 60;1.211;Mon Dec 19 00:25:59 2016
  58550; 50520; 60;1.211;Mon Dec 19 00:27:59 2016
  58689; 50640; 60;1.211;Mon Dec 19 00:29:59 2016
